timestamp,pelvis_w,pelvis_x,pelvis_y,pelvis_z,left_thigh_w,left_thigh_x,left_thigh_y,left_thigh_z,right_thigh_w,right_thigh_x,right_thigh_y,right_thigh_z
2.55,1.0,0.0,0.0,0.0,0.5852421354746677,0.7125949868831627,0.2455615940586043,-0.2989975435642124,0.5852421354746677,0.7125949868831627,0.2455615940586043,-0.2989975435642124
2.7,1.0,0.0,0.0,0.0,0.5931728340701824,0.7052793797083149,0.249892428428812,-0.2971207830047462,0.5931728340701824,0.7052793797083149,0.249892428428812,-0.2971207830047462
2.85,1.0,0.0,0.0,0.0,0.6008134809914695,0.7070939406070172,0.2414462451119561,-0.2841567013763541,0.6008134809914695,0.7070939406070172,0.2414462451119561,-0.2841567013763541
3.0,1.0,0.0,0.0,0.0,0.5830067875135231,0.7117355808932979,0.24829828594660774,-0.3031229285283748,0.5830067875135231,0.7117355808932979,0.24829828594660774,-0.3031229285283748
3.15,1.0,0.0,0.0,0.0,0.6013371448415691,0.7052464941744363,0.24365127596678887,-0.2857535238771557,0.6013371448415691,0.7052464941744363,0.24365127596678887,-0.2857535238771557
3.3,1.0,0.0,0.0,0.0,0.5933252755627124,0.7055228931071434,0.2494444328373804,-0.29661429433962777,0.5933252755627124,0.7055228931071434,0.2494444328373804,-0.29661429433962777
3.45,1.0,0.0,0.0,0.0,0.6020627274898301,0.6954132583971224,0.2567940807994548,-0.2966103037309502,0.6020627274898301,0.6954132583971224,0.2567940807994548,-0.2966103037309502
3.6,1.0,0.0,0.0,0.0,0.5818195766743423,0.7102019425833869,0.2511811546403895,-0.3066059498815925,0.5818195766743423,0.7102019425833869,0.2511811546403895,-0.3066059498815925
3.75,1.0,0.0,0.0,0.0,0.5823076601872572,0.717839871961522,0.24040525130967882,-0.2963596164328697,0.5823076601872572,0.717839871961522,0.24040525130967882,-0.2963596164328697
3.9,1.0,0.0,0.0,0.0,0.5918764257686082,0.7117305875904715,0.24189367324228223,-0.29087680923864595,0.5918764257686082,0.7117305875904715,0.24189367324228223,-0.29087680923864595
4.05,1.0,0.0,0.0,0.0,0.5892538690805048,0.7046093764709997,0.25362786799548637,-0.3032794238633217,0.5892538690805048,0.7046093764709997,0.25362786799548637,-0.3032794238633217
4.2,1.0,0.0,0.0,0.0,0.603513232555043,0.7010427437648203,0.2478439236046198,-0.2878962297042501,0.603513232555043,0.7010427437648203,0.2478439236046198,-0.2878962297042501
4.35,1.0,0.0,0.0,0.0,0.5778561056092705,0.7121868872214915,0.2511380980128929,-0.30951868216040984,0.5778561056092705,0.7121868872214915,0.2511380980128929,-0.30951868216040984
4.5,1.0,0.0,0.0,0.0,0.607332320208247,0.7026685324790243,0.2423946717659518,-0.28044466369271176,0.607332320208247,0.7026685324790243,0.2423946717659518,-0.28044466369271176
4.65,1.0,0.0,0.0,0.0,0.6001361117316832,0.7107529895296623,0.23674914149907225,-0.28038666029195575,0.6001361117316832,0.7107529895296623,0.23674914149907225,-0.28038666029195575
4.8,1.0,0.0,0.0,0.0,0.5905733347044214,0.713782987316356,0.2399966763078951,-0.29006650739959894,0.5905733347044214,0.713782987316356,0.2399966763078951,-0.29006650739959894
4.95,1.0,0.0,0.0,0.0,0.5868141749697969,0.7106906300353829,0.2470600626518891,-0.29921443460647384,0.5868141749697969,0.7106906300353829,0.2470600626518891,-0.29921443460647384
5.1,1.0,0.0,0.0,0.0,0.5941634101612342,0.7104696547847618,0.24191762378045262,-0.2892724925740671,0.5941634101612342,0.7104696547847618,0.24191762378045262,-0.2892724925740671
5.25,1.0,0.0,0.0,0.0,0.5853185836330717,0.7112740314663479,0.2473194041740485,-0.30054038020601676,0.5853185836330717,0.7112740314663479,0.2473194041740485,-0.30054038020601676
5.4,1.0,0.0,0.0,0.0,0.5963891104915711,0.712129180858072,0.23781383952501803,-0.28396590708719455,0.5963891104915711,0.712129180858072,0.23781383952501803,-0.28396590708719455
5.55,1.0,0.0,0.0,0.0,0.5914480669115828,0.7058707503219064,0.25034106039037324,-0.2987725246222693,0.5914480669115828,0.7058707503219064,0.25034106039037324,-0.2987725246222693
5.7,1.0,0.0,0.0,0.0,0.5863483970816177,0.711754030971719,0.24593079380077296,-0.2985293977079117,0.5863483970816177,0.711754030971719,0.24593079380077296,-0.2985293977079117
5.85,1.0,0.0,0.0,0.0,0.60591535437916,0.698386256368967,0.24964832176670673,-0.28774804201172804,0.60591535437916,0.698386256368967,0.24964832176670673,-0.28774804201172804
6.0,1.0,0.0,0.0,0.0,0.591405461271483,0.7054787753306185,0.2509090836923394,-0.2993057127034931,0.591405461271483,0.7054787753306185,0.2509090836923394,-0.2993057127034931
6.15,1.0,0.0,0.0,0.0,0.5811009343582734,0.7149234766470971,0.24526475845477405,-0.30174712075990157,0.5811009343582734,0.7149234766470971,0.24526475845477405,-0.30174712075990157
6.3,1.0,0.0,0.0,0.0,0.582653815446265,0.7109125694142705,0.249656809216747,-0.30461340680676335,0.582653815446265,0.7109125694142705,0.249656809216747,-0.30461340680676335
6.45,1.0,0.0,0.0,0.0,0.6040539879257607,0.7039816890224649,0.24324229031805153,-0.28348147980580857,0.6040539879257607,0.7039816890224649,0.24324229031805153,-0.28348147980580857
6.6,1.0,0.0,0.0,0.0,0.6033979083079358,0.6960993707130074,0.25482493044088717,-0.29397429338015246,0.6033979083079358,0.6960993707130074,0.25482493044088717,-0.29397429338015246
6.75,1.0,0.0,0.0,0.0,0.5869173535722543,0.7101255617973147,0.24776174566086653,-0.2997729539916328,0.5869173535722543,0.7101255617973147,0.24776174566086653,-0.2997729539916328
6.9,1.0,0.0,0.0,0.0,0.6005836178421522,0.6966089355239762,0.25627574535724873,-0.2972508221508749,0.6005836178421522,0.6966089355239762,0.25627574535724873,-0.2972508221508749
7.05,1.0,0.0,0.0,0.0,0.6050095489896496,0.7049747732134504,0.24102904819555768,-0.28085407721791844,0.6050095489896496,0.7049747732134504,0.24102904819555768,-0.28085407721791844
7.2,1.0,0.0,0.0,0.0,0.5819962419567996,0.7175898007461462,0.24097299144410983,-0.2971149097701855,0.5819962419567996,0.7175898007461462,0.24097299144410983,-0.2971149097701855
7.35,1.0,0.0,0.0,0.0,0.5891997727442942,0.7030785306336342,0.25573463663665574,-0.30516225714271966,0.5891997727442942,0.7030785306336342,0.25573463663665574,-0.30516225714271966
7.5,1.0,0.0,0.0,0.0,0.5977603560027953,0.7023906168772476,0.2504494287509315,-0.29428737953324297,0.5977603560027953,0.7023906168772476,0.2504494287509315,-0.29428737953324297
7.65,1.0,0.0,0.0,0.0,0.5816165446811202,0.716367016742741,0.24292778020398362,-0.29920993613425495,0.5816165446811202,0.716367016742741,0.24292778020398362,-0.29920993613425495
7.8,1.0,0.0,0.0,0.0,0.5808295093973086,0.7132001894125909,0.24779629056104466,-0.3042689093866025,0.5808295093973086,0.7132001894125909,0.24779629056104466,-0.3042689093866025
7.95,1.0,0.0,0.0,0.0,0.599880971395578,0.6937684395055572,0.26066726550680985,-0.3014643415011535,0.599880971395578,0.6937684395055572,0.26066726550680985,-0.3014643415011535
8.1,1.0,0.0,0.0,0.0,0.6002766713483317,0.6938785449362377,0.2602262070031859,-0.30080359688818786,0.6002766713483317,0.6938785449362377,0.2602262070031859,-0.30080359688818786
8.25,1.0,0.0,0.0,0.0,0.6092330971729435,0.7030709032225968,0.24019293088343327,-0.2771889144689068,0.6092330971729435,0.7030709032225968,0.24019293088343327,-0.2771889144689068
8.4,1.0,0.0,0.0,0.0,0.5861670103433455,0.7076747231875208,0.2516285185998013,-0.3037890892936736,0.5861670103433455,0.7076747231875208,0.2516285185998013,-0.3037890892936736
8.55,1.0,0.0,0.0,0.0,0.5956037792040806,0.6986750451380509,0.2571418668161971,-0.3016411441256656,0.5956037792040806,0.6986750451380509,0.2571418668161971,-0.3016411441256656
8.7,1.0,0.0,0.0,0.0,0.6056400812817376,0.7045369544658654,0.2411309775845901,-0.2805060131015253,0.6056400812817376,0.7045369544658654,0.2411309775845901,-0.2805060131015253
8.85,1.0,0.0,0.0,0.0,0.5933711996767118,0.7008252277635493,0.2558348193425915,-0.30216413542366777,0.5933711996767118,0.7008252277635493,0.2558348193425915,-0.30216413542366777
9.0,1.0,0.0,0.0,0.0,0.5950235621725976,0.7110468803543795,0.24043421263152898,-0.2873163479407226,0.5950235621725976,0.7110468803543795,0.24043421263152898,-0.2873163479407226
9.15,1.0,0.0,0.0,0.0,0.5914383493634379,0.7055513063632171,0.2507859395974276,-0.2991729357606487,0.5914383493634379,0.7055513063632171,0.2507859395974276,-0.2991729357606487
9.3,1.0,0.0,0.0,0.0,0.5828403554284698,0.7190099196514291,0.23839491179922662,-0.2940913489973806,0.5828403554284698,0.7190099196514291,0.23839491179922662,-0.2940913489973806
9.45,1.0,0.0,0.0,0.0,0.6003155573302591,0.6984345444732357,0.2539708781692163,-0.29548132217736084,0.6003155573302591,0.6984345444732357,0.2539708781692163,-0.29548132217736084
9.6,1.0,0.0,0.0,0.0,0.5852497408844651,0.7152537580343794,0.24188306205505128,-0.29561357665580257,0.5852497408844651,0.7152537580343794,0.24188306205505128,-0.29561357665580257
9.75,1.0,0.0,0.0,0.0,0.5988705575082167,0.7029134475458205,0.24887352468463397,-0.2921107826152495,0.5988705575082167,0.7029134475458205,0.24887352468463397,-0.2921107826152495
9.9,1.0,0.0,0.0,0.0,0.5931005707169051,0.7096326250626599,0.24390535517830414,-0.2918277371623629,0.5931005707169051,0.7096326250626599,0.24390535517830414,-0.2918277371623629
